Country name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bolivia,,0.7944841980934143,0.8169939517974854,0.8014203906059265,0.7626045346260071,0.7813425064086914,0.82485431432724,0.8397014141082764,0.8118565678596497,0.8318544626235962,0.862373948097229,0.852592945098877,0.8192619681358337,0.7860445976257324,0.8572204113006592
Bosnia and Herzegovina,,,0.9261249899864197,,0.9587398767471313,0.9330300688743591,0.9247843623161316,0.953421950340271,0.9698362350463867,0.9763396382331848,0.9598536491394043,0.9573119878768921,0.9233430624008179,0.9128577709197998,0.9629080295562744
Botswana,,0.7232391834259033,,0.8062264919281006,,0.8139854073524475,0.8161584734916687,0.8144228458404541,0.7488477826118469,0.7430738210678101,0.8602929711341858,0.7291718125343323,0.7314414978027344,0.8069454431533813,0.792079508304596
Brazil,0.744994044303894,,0.728038489818573,0.6882727742195129,0.7225149869918823,0.6560360789299011,0.6621667146682739,0.6225431561470032,0.7069541811943054,0.7103034257888794,0.7713390588760376,0.7810927629470825,0.7944573760032654,0.7632513046264648,0.7618405818939209
Bulgaria,,,0.9760610461235046,,,0.9409700036048889,0.947978675365448,0.9382086992263794,0.9620471000671387,0.9546369314193726,0.941279947757721,0.935988187789917,0.9107997417449951,0.9520144462585449,0.9428064823150635
Burkina Faso,,0.7977005839347839,0.8327649235725403,0.8871243596076965,,0.7673351168632507,0.7067983746528625,0.7262868881225586,0.7647214531898499,0.8007578253746033,0.6927239894866943,0.7205424308776855,0.7274513244628906,0.7573986053466797,0.7293965816497803
Burundi,,,,0.8598136305809021,0.7182034254074097,,0.6771076917648315,,,0.8076188564300537,,,,0.5986076593399048,
Cambodia,,0.8291811347007751,0.8785075545310974,0.8883920311927795,0.9647789597511292,0.8957144618034363,0.7753556370735168,0.8901361227035522,0.8119916319847107,0.8425551056861877,0.8251302242279053,0.8404168486595154,0.8210229277610779,0.0,0.8284444808959961
Cameroon,,0.9070676565170288,0.9103497266769409,0.9450027942657471,0.9254472851753235,0.8747186660766602,0.8696156740188599,0.8980287909507751,0.8672574162483215,0.8558497428894043,0.8680490255355835,0.8794505596160889,0.8435856103897095,0.884441614151001,0.817170262336731
Canada,0.5026811957359314,,0.4056084156036377,0.36958780884742737,0.4126221239566803,0.41265958547592163,0.43299153447151184,0.4656018316745758,0.4062361419200897,0.44173532724380493,0.42715224623680115,0.3850904405117035,0.36203432083129883,0.37174084782600403,0.43643441796302795
Central African Republic,,,0.7821307182312012,,,0.8453769683837891,0.8344988822937012,,,,,0.8590730428695679,0.8895660042762756,,
Chad,,0.9610737562179565,0.8736096024513245,0.9435535669326782,0.9311807751655579,0.8576640486717224,0.8763836622238159,0.884475827217102,0.8819723725318909,0.8809340000152588,0.8886393904685974,0.8197888731956482,0.7923899292945862,0.7628793120384216,0.8322834968566895
Chile,,0.6336298584938049,0.7226705551147461,0.7406673431396484,0.7342114448547363,0.7018247246742249,0.7527555227279663,0.7821174263954163,0.7411549091339111,0.7584977149963379,0.8115113377571106,0.8581249713897705,0.8359875082969666,0.8162974119186401,0.8604915738105774
China,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,,0.8078300356864929,0.8597608804702759,0.7632239460945129,0.8371434807777405,0.8145244717597961,0.8472685217857361,0.8683715462684631,0.898202121257782,0.8866457343101501,0.8428993225097656,0.8975538611412048,0.8750181198120117,0.8548209071159363,0.8536461591720581
Comoros,,,,,0.8381156921386719,0.7411817312240601,0.7315084934234619,0.6510092616081238,,,,,,0.7937583327293396,0.7622324824333191
Congo (Brazzaville),,,,0.0,,,0.8327137231826782,0.7996537089347839,0.7517237067222595,0.8084127306938171,0.8413594961166382,0.7903857231140137,0.7627831101417542,0.7380201816558838,0.740589439868927
Congo (Kinshasa),,,,,0.8240104913711548,,0.8564949035644531,0.8074066042900085,0.9129915237426758,0.8136759996414185,0.8663780093193054,0.8749996423721313,0.8091818690299988,,
Costa Rica,,0.7975221872329712,0.8196550011634827,0.8157126307487488,0.7865591049194336,0.7625872492790222,0.8365832567214966,0.7943013906478882,0.8128631114959717,0.7880374789237976,0.761419415473938,0.7805620431900024,0.7423507571220398,0.7813017964363098,0.83562833070755
Croatia,,,0.9342735409736633,,0.9581305384635925,0.9727389812469482,0.9767774939537048,0.9238600134849548,0.936059832572937,0.9177351593971252,0.8485455513000488,0.8840597867965698,0.8915597200393677,0.9254083037376404,0.9316146373748779
Cuba,,0.0,,,,,,,,,,,,,
Cyprus,,0.7124689221382141,,,0.8014236092567444,0.8334270119667053,0.840676486492157,0.87069171667099,0.8673104643821716,0.8682375550270081,0.8927951455116272,0.8976395130157471,0.8512064218521118,0.8483372330665588,0.8652942180633545
Czech Republic,0.9007327556610107,,0.9278714656829834,,,0.9259641170501709,0.9497878551483154,0.9567996859550476,0.915898859500885,0.8968806862831116,0.886467456817627,0.9004307389259338,0.8665249943733215,0.8513822555541992,
Denmark,0.23652170598506927,,0.20600567758083344,0.2475053071975708,0.20576976239681244,0.17489609122276306,0.22004307806491852,0.18740761280059814,0.17004217207431793,0.23721833527088165,0.19101639091968536,0.2098933756351471,0.18114756047725677,0.15060743689537048,0.17415058612823486
Djibouti,,,,0.5760976672172546,0.6342228055000305,0.5969102382659912,0.5189301371574402,,,,,,,,
Dominican Republic,,0.7547293305397034,0.7715742588043213,0.7275983095169067,0.8059104084968567,0.7797421216964722,0.7882547378540039,0.7273002862930298,0.7517508268356323,0.7600234746932983,0.7552881836891174,0.7371829748153687,0.7604896426200867,0.7622735500335693,0.7456153631210327
Ecuador,,0.9006866216659546,0.8296514749526978,0.8012566566467285,0.7743045091629028,0.80563884973526,0.701595664024353,0.7299788594245911,0.6458486318588257,0.6609349250793457,0.6658275127410889,0.7740841507911682,0.7335887551307678,0.8307431936264038,0.8394950032234192
Egypt,0.0,,0.0,0.9136416912078857,0.800865650177002,0.8263351917266846,0.8585962653160095,0.8803830742835999,0.913228452205658,0.749142587184906,0.6844980716705322,0.8175274133682251,0.0,0.0,0.0
El Salvador,,0.8065956830978394,0.7850987315177917,0.7347274422645569,0.6475276350975037,0.6941800713539124,0.7065528035163879,0.7862948179244995,0.7717508673667908,0.7814598083496094,0.8045442700386047,0.7973120212554932,0.7777485847473145,0.8006995320320129,0.6815764904022217
Estonia,,0.7967226505279541,0.7426971793174744,0.6627696752548218,0.7931516766548157,,0.6867839097976685,0.7928526997566223,0.7263563871383667,0.6524474620819092,0.5687344670295715,0.6390852928161621,0.6684022545814514,0.6206779479980469,0.5757541656494141
Ethiopia,,,,,,,,0.0,0.7504782676696777,0.7018002867698669,0.5670273303985596,0.702880859375,0.7568989396095276,0.7994662523269653,0.7318453192710876
Finland,,0.13243018090724945,,0.2165675312280655,,0.41251569986343384,0.3195931911468506,0.3607339560985565,0.3057704567909241,0.2654798924922943,0.22336965799331665,0.24965956807136536,0.19241277873516083,0.19860483705997467,0.1953384280204773
France,0.687850832939148,0.6992701292037964,,0.6688758134841919,0.6541681885719299,0.622954249382019,0.6266245245933533,0.6079052686691284,0.6990693807601929,0.6556374430656433,0.6406020522117615,0.6226970553398132,0.6014860272407532,0.5817753076553345,0.5682722926139832
Gabon,,,,,,,0.8508309125900269,0.8101196885108948,0.7804388999938965,0.7816584706306458,0.8667774796485901,0.8165635466575623,0.868305504322052,0.8228634595870972,0.8462542295455933
Gambia,,,,,,,,,,,,,0.5716155767440796,0.6910695433616638,0.7981081008911133
Georgia,,0.7519336342811584,0.6973400115966797,0.4979994595050812,0.5345852971076965,0.45973631739616394,0.35334640741348267,0.32088759541511536,0.34871360659599304,0.4155256450176239,0.5024167895317078,0.5609240531921387,0.589631974697113,0.7548537850379944,0.647223174571991
Germany,0.7810068130493164,,0.7921794056892395,0.7582661509513855,0.6899307370185852,0.6880059838294983,0.6771721243858337,0.6792367100715637,0.5657942295074463,0.47395291924476624,0.4121682941913605,0.4459221363067627,0.41402119398117065,0.4956739544868469,0.4622551500797272
Ghana,,0.8140704035758972,0.7711882591247559,0.8628703951835632,0.8897383213043213,0.8748491406440735,0.7904443144798279,0.8978361487388611,0.8801784515380859,0.9126823544502258,0.9454361200332642,0.8939552307128906,0.8386099934577942,0.8463284969329834,0.856665849685669
Greece,0.8605630993843079,,0.8445709347724915,,0.9587683081626892,0.9541138410568237,0.9411525130271912,0.9589089751243591,0.9413098692893982,0.9302138090133667,0.8239596486091614,0.8984708189964294,0.8722394704818726,0.8603023886680603,0.8480038046836853
Guatemala,,0.7060955762863159,0.8097426295280457,0.7962854504585266,0.7548893690109253,0.7948353886604309,0.8630393743515015,0.8209239840507507,0.8167698383331299,0.8044625520706177,0.8216549158096313,0.812030017375946,0.799747884273529,0.7654544115066528,0.7725779414176941
Guinea,,,,,,,0.7432562708854675,0.7944502234458923,0.8154816031455994,0.7052463889122009,0.7621520161628723,0.8027811646461487,0.7500262260437012,0.7783938050270081,0.7555854916572571
Guyana,,,0.8355690836906433,,,,,,,,,,,,
Haiti,,0.8535064458847046,,0.8116589784622192,,0.8480067849159241,0.6819601058959961,0.7171663641929626,0.6689757108688354,0.7075212597846985,0.7774039506912231,0.8385231494903564,0.64719158411026,0.7204447388648987,
Honduras,,0.8435390591621399,0.825974702835083,0.8632220029830933,0.8567343354225159,0.8199400901794434,0.8839631676673889,0.871437132358551,0.8676997423171997,0.8343501091003418,0.8480827212333679,0.7928751707077026,0.7834294438362122,0.8035647869110107,0.8149629235267639
Hong Kong S.A.R. of China,,0.35598480701446533,,0.27394506335258484,0.272124707698822,0.25577542185783386,0.2448865920305252,0.37978315353393555,,0.4229598641395569,,0.40281257033348083,0.4158101975917816,,0.4319736361503601
Hungary,0.9028106927871704,,0.89517742395401,,0.9147007465362549,0.9832760095596313,0.9399080276489258,0.930297315120697,0.9115331768989563,0.8553614020347595,0.9075303077697754,0.9241858124732971,0.886361300945282,0.9112774133682251,0.883571445941925
Iceland,,,,0.7080492973327637,,,,0.7585856318473816,0.7125987410545349,,0.638661801815033,0.7192995548248291,0.726845383644104,,0.6987079381942749
India,,0.8548117280006409,0.8621428608894348,0.8911884427070618,0.8946110606193542,0.8625480532646179,0.9077935218811035,0.8296147584915161,0.832356333732605,0.8321419954299927,0.7764349579811096,0.7647221088409424,0.7808027863502502,0.805263340473175,0.751979410648346
Indonesia,,0.9151200652122498,0.959867000579834,0.968211829662323,0.9109413027763367,0.9540495872497559,0.96229487657547,0.9615888595581055,0.9726685881614685,0.9701442122459412,0.9459672570228577,0.8896774053573608,0.9004164338111877,0.8677294254302979,0.8607847690582275
Iran,0.6364903450012207,,0.8716439604759216,0.8683434724807739,,,0.6645815372467041,0.6777071356773376,0.685038149356842,0.639682412147522,0.698951244354248,0.712782621383667,0.7149413228034973,0.7034397721290588,0.7283065319061279
Iraq,,,,0.9098816514015198,0.8543402552604675,0.858734667301178,0.7800272107124329,0.7891906499862671,0.7097261548042297,0.7260081171989441,0.7621671557426453,0.7988664507865906,0.7571088075637817,0.8863898515701294,
Ireland,,0.4728485643863678,,0.4869946539402008,0.5796001553535461,0.6180241107940674,0.5899126529693604,0.5726322531700134,0.558394193649292,0.40603625774383545,0.40875691175460815,0.3985443115234375,0.33708474040031433,0.3622102439403534,0.37280356884002686
Israel,,0.9053747653961182,0.8678209781646729,0.8981963992118835,0.9227184057235718,0.9021826982498169,0.8912953734397888,0.8623272776603699,0.8485378623008728,0.8180399537086487,0.7894299030303955,0.8040565848350525,0.7926522493362427,0.7701348066329956,
Italy,0.9439123272895813,,0.9221965670585632,0.9456250667572021,0.889984667301178,0.921075165271759,0.9334609508514404,0.9083236455917358,0.9426392912864685,0.919959545135498,0.9127530455589294,0.9028012156486511,0.8666679263114929,0.8878248333930969,0.8655280470848083
Ivory Coast,,,,,0.9022620320320129,,,,0.6911175847053528,0.6713562607765198,0.7442496418952942,0.7574533820152283,0.7709402441978455,0.7909668684005737,0.7992712259292603
Jamaica,,0.94598788022995,,,,,0.9091161489486694,,0.9307222962379456,0.8611325025558472,,,0.8827961683273315,,
Japan,0.6989297270774841,,0.8092333078384399,0.8164753317832947,0.7401081919670105,0.7695570588111877,0.7337989807128906,0.6923874020576477,0.6504982113838196,0.6174831390380859,0.654443085193634,0.6976393461227417,0.6591986417770386,0.6867845058441162,0.6171878576278687
Jordan,0.6697267293930054,,0.6636447906494141,0.709403395652771,0.7394644618034363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,,0.8649824857711792,0.8651830554008484,0.8991636633872986,0.8445684313774109,0.8227036595344543,0.8017241954803467,0.8766818046569824,0.8199893832206726,0.8053512573242188,0.7138442993164062,0.7020166516304016,0.7552506923675537,0.8237829804420471,0.7082791924476624
Kenya,,0.8602569699287415,0.7987385392189026,0.9094465374946594,0.9129465222358704,0.917921245098114,0.9226641654968262,0.9112730622291565,0.8610033988952637,0.8491942286491394,0.8525498509407043,0.8284115791320801,0.8540003895759583,0.8442440629005432,0.7943702936172485
Kosovo,,,0.8944622278213501,0.8490591645240784,0.9678385853767395,0.9672717452049255,0.9192119836807251,0.9496514201164246,0.9350945949554443,0.775200605392456,0.8506470918655396,0.9408979415893555,0.9251918196678162,0.9220781922340393,0.9202972650527954
Kuwait,,0.32815811038017273,,,0.6751217842102051,0.4861114025115967,0.5604239106178284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Kyrgyzstan,,0.8786334991455078,0.9290547966957092,0.9226270318031311,0.8962274789810181,0.9257935881614685,0.932496964931488,0.8920367956161499,0.8995604515075684,0.8967673778533936,0.8577250242233276,0.9169228076934814,0.8744944930076599,0.9074053168296814,0.8845399022102356
Laos,,0.6878142356872559,0.5800670981407166,0.6374093294143677,,,0.587321937084198,0.0,,,,,0.5916168093681335,0.6342398524284363,0.6202337145805359
Latvia,,0.937048614025116,0.9239526391029358,0.9263282418251038,0.9420903921127319,,0.9342555999755859,0.8949793577194214,0.8365536332130432,0.8036875128746033,0.8084003925323486,0.8676396012306213,0.7983781099319458,0.7989492416381836,0.7892274856567383
Lebanon,0.9451770186424255,0.9019595384597778,,0.9267258644104004,0.9370245933532715,0.9490628838539124,0.9105608463287354,0.8557775616645813,0.9208278059959412,0.9393581748008728,0.8889532685279846,0.8531144857406616,0.9107272624969482,0.9066503047943115,0.890415608882904
Lesotho,,,,,,,0.7676756381988525,,,,,0.7428733706474304,0.7968594431877136,,0.9149514436721802
Liberia,,,0.7757346630096436,0.8396676778793335,,0.8184295296669006,,,,0.868966281414032,0.9026726484298706,0.9012674689292908,0.8668063879013062,0.8679240942001343,0.8284689784049988
Libya,,,,,,,,0.7905561327934265,,,0.0,0.0,0.6730655431747437,0.6458387970924377,0.6864129900932312
Lithuania,,0.9668786525726318,0.9663260579109192,0.960843026638031,0.9788001179695129,0.9621672034263611,0.9635116457939148,0.9569592475891113,0.9363355040550232,0.9563478827476501,0.9241740703582764,0.9493926763534546,0.7897098660469055,0.851745069026947,0.782501220703125
Luxembourg,,,,,0.4316069781780243,0.4233413338661194,0.38817059993743896,0.40275320410728455,0.300811767578125,0.3662867844104767,0.3753904700279236,0.3563363254070282,0.3301735818386078,0.3851461112499237,0.38959842920303345
Macedonia,,,0.8695459365844727,,0.8439157605171204,0.8564526438713074,0.8650624752044678,0.9198451638221741,0.8605411052703857,0.8605996966362,0.8241789937019348,0.8697190284729004,0.8556972742080688,0.9099343419075012,0.9225972294807434
Madagascar,,0.0,,0.773066520690918,,,0.8971001505851746,0.8535904884338379,0.8677076697349548,0.7910556197166443,0.8609533905982971,0.8641711473464966,0.8472607731819153,0.8891456723213196,0.7199826836585999
Malawi,,0.6764391660690308,0.6913054585456848,,0.6889262795448303,,0.8529942035675049,0.8857849836349487,0.856666088104248,0.8240178823471069,0.8348253965377808,0.8236150145530701,0.7346366047859192,0.7659637928009033,0.680247962474823
Malaysia,,0.7397972345352173,0.7990520596504211,0.8837655186653137,0.8580952286720276,0.8436910510063171,0.8415045738220215,0.8466184735298157,0.7553834915161133,0.8448154330253601,0.8378922343254089,,,0.8941311240196228,0.7819439172744751
Maldives,,,,,,,,,,,,,,0.0,
Mali,,0.7610457539558411,,0.9175896644592285,0.8192077279090881,0.8105911612510681,0.7260624766349792,0.7867195010185242,0.7548073530197144,0.6579305529594421,0.8000467419624329,0.8623266816139221,0.8626551628112793,0.7930914163589478,0.846340000629425
Malta,,,,,0.0,0.0,0.0,0.0,0.0,0.6696453094482422,0.663886308670044,0.6964946389198303,0.6904945373535156,0.5951998829841614,0.6894105672836304
Mauritania,,,0.5864505171775818,0.8409475088119507,0.8482937812805176,0.7273644804954529,0.7469378709793091,0.7070057988166809,0.6755537390708923,0.5894830822944641,0.7153584361076355,0.8418351411819458,0.7773140668869019,0.7105292677879333,0.7428902983665466
Mauritius,,,,,,,0.8467614054679871,,,0.8794055581092834,,0.890661358833313,0.8181799054145813,0.7852497100830078,0.8102008104324341
Mexico,0.7642490267753601,,0.7466810345649719,0.7848979234695435,0.7642255425453186,0.6928918957710266,0.6975802183151245,0.6332811117172241,0.6147470474243164,0.6298511624336243,0.7079719305038452,0.8085794448852539,0.8008930683135986,0.8086380958557129,0.8085376024246216
Moldova,,0.9260554313659668,0.9295603632926941,0.9256637692451477,0.9250616431236267,0.9293094277381897,0.9566443562507629,0.9554845690727234,0.9406324028968811,0.9248067140579224,0.9431188106536865,0.969482958316803,0.9263337850570679,0.9287198781967163,0.883822500705719
Mongolia,,,0.9178130030632019,0.9617142677307129,,0.9275683164596558,0.9311588406562805,0.9323859810829163,0.9278544783592224,0.9085968136787415,0.9002181887626648,0.9004521369934082,0.8649522066116333,0.8485022187232971,0.8731669187545776
Montenegro,,,0.8145678043365479,,0.8384856581687927,0.7572072148323059,0.7623835206031799,0.7550597190856934,0.6933721303939819,0.768465518951416,0.7812325954437256,0.8489665985107422,0.7556800246238708,0.7689225077629089,0.8199973702430725
Morocco,,,,,,0.9004530906677246,0.8752248287200928,0.8449347615242004,0.7711122035980225,,0.8418569564819336,0.7173561453819275,0.8405024409294128,0.8431727290153503,0.7568674087524414
Mozambique,,0.7579991817474365,0.8540163040161133,0.8643346428871155,,,0.7187589406967163,,,,0.631573498249054,,0.6821089386940002,0.6912204027175903,0.6819004416465759
Myanmar,,,,,,,,0.6947386860847473,0.6377657651901245,0.5916329622268677,0.6333051919937134,0.6072865724563599,0.6188215017318726,0.6467258930206299,0.6817958354949951
Namibia,,,0.8392178416252136,,,,,,,0.7902283668518066,,,0.8313028812408447,0.845942497253418,0.8790706992149353
Nepal,,0.8971366286277771,0.8908112645149231,0.9000287652015686,0.9497019648551941,0.910801887512207,0.9345637559890747,0.8834940195083618,0.8773404955863953,0.8406858444213867,0.8235083818435669,0.8171148896217346,0.7701771259307861,0.7417528033256531,0.7118424773216248
Netherlands,0.5713422298431396,,0.4454365670681,0.4189404845237732,,0.3985918462276459,0.3593958914279938,0.4337537884712219,0.5045299530029297,0.4569483697414398,0.411822110414505,0.4333042502403259,0.36313363909721375,0.3705577850341797,0.36006811261177063
New Zealand,,0.22422023117542267,0.2946162223815918,0.3337508738040924,,0.3207481801509857,0.2693302035331726,0.2892979383468628,0.3122358024120331,0.27260860800743103,0.18588870763778687,0.27827078104019165,0.2218874841928482,0.20658022165298462,0.2338312268257141
Nicaragua,,0.8443913459777832,0.825798511505127,0.8189492225646973,0.7944867610931396,0.8017289042472839,0.7602425217628479,0.6435787677764893,0.6362467408180237,0.6988080143928528,0.7279983758926392,0.7314649224281311,0.6729633212089539,0.7128247618675232,0.6219817399978638
Niger,,0.7549753785133362,0.7475636005401611,0.7487525939941406,0.48315298557281494,0.5289803147315979,0.5490933656692505,0.7773408889770508,0.7109634280204773,0.6047284603118896,0.7025496959686279,0.8144938945770264,0.7776600122451782,0.6371667981147766,0.7288551330566406
Nigeria,,0.8707489967346191,0.9183918833732605,0.8918901085853577,0.9131957292556763,0.9107190370559692,,0.9004313945770264,0.9053093194961548,,0.926109254360199,0.9047068357467651,0.8348919749259949,0.8656026721000671,0.873140275478363
North Cyprus,,,,,,,,0.8547296524047852,0.715356171131134,0.6922212839126587,0.6591802835464478,0.6701914072036743,,0.6138370037078857,0.6400588750839233
Norway,,0.3971501290798187,,0.5027763247489929,,,,0.3680426776409149,,0.4048258364200592,0.2988143563270569,0.40966612100601196,0.24971137940883636,0.26820144057273865,0.2705717980861664
Oman,,,,,,,0.0,,,,,,,,
Pakistan,0.8444361686706543,,0.7937954068183899,0.8476825952529907,0.8736490607261658,0.851655900478363,0.8571776151657104,0.8420245051383972,0.7918352484703064,0.6769275069236755,0.7166411876678467,0.7925300598144531,0.71392822265625,0.798841655254364,
Palestinian Territories,,0.8578239679336548,0.8441804051399231,0.7532130479812622,0.7973542213439941,0.7524146437644958,0.7502076029777527,0.730194091796875,0.7796457409858704,0.8041654229164124,0.7743013501167297,0.8124646544456482,0.8306463360786438,0.8137795329093933,0.8292827606201172
Panama,,0.9117559194564819,0.9152873754501343,0.880650520324707,0.8894239068031311,0.8798258304595947,0.8396844863891602,0.7957966327667236,0.8144646286964417,0.8465938568115234,0.809942901134491,0.8369767665863037,0.8407770991325378,0.8369309902191162,0.8688275218009949
Paraguay,,0.8409891724586487,0.9298906922340393,0.891085147857666,0.8573402762413025,0.7799146175384521,0.7559970021247864,0.7736591100692749,0.902550995349884,0.7623757719993591,0.8628882765769958,0.7561162710189819,0.8099007606506348,,0.8817861080169678
Peru,,0.8953478336334229,0.9306409955024719,0.8964398503303528,0.8803337216377258,0.8805941343307495,0.8236649632453918,0.8668379187583923,0.8698992729187012,0.8778221607208252,0.883730411529541,0.8659195899963379,0.8953841328620911,0.9062446355819702,0.8736019134521484
Philippines,,0.8412988185882568,0.880245566368103,0.816584587097168,0.8045781254768372,0.8124483823776245,0.7829464673995972,0.7711676359176636,0.7563885450363159,0.7872194647789001,0.7551915645599365,0.791962206363678,0.7111655473709106,0.7264833450317383,0.7484421133995056
Poland,0.9829308986663818,,0.9252855181694031,,0.8977620005607605,0.9046972990036011,0.907953143119812,0.8878958225250244,0.9156774282455444,0.8977417349815369,0.8100963234901428,0.8477539420127869,0.63947993516922,0.7204513549804688,0.6960573792457581
Portugal,,0.880059003829956,,0.9326858520507812,,0.947879433631897,0.9619771242141724,0.9592884182929993,0.9462573528289795,0.9410700798034668,0.9410507678985596,0.922192394733429,0.8809705376625061,0.879727840423584,0.9151656031608582
Qatar,,,,,0.18379813432693481,0.0,0.0,0.0,,,0.0,,,,
Romania,0.9568845629692078,,0.9487066268920898,,0.9667946100234985,0.9736863374710083,0.964042603969574,0.9594861268997192,0.9518435597419739,0.9583247303962708,0.9616509675979614,0.9490445256233215,0.9256580471992493,0.921170175075531,0.9541307091712952
Russia,,0.9351017475128174,0.9334641098976135,0.9240903854370117,0.9536017179489136,0.9365719556808472,0.9351304173469543,0.9375179409980774,0.9338045120239258,0.8692672848701477,0.9134182929992676,0.9254627227783203,0.8615902066230774,0.8653115630149841,
Rwanda,,0.2986435294151306,,0.2864072322845459,0.409702867269516,,0.16147466003894806,0.08132489770650864,0.11716540902853012,0.07800018042325974,0.09460446983575821,0.15860138833522797,0.2137572169303894,0.16380995512008667,0.16797089576721191
Saudi Arabia,0.5051490664482117,,0.0,0.5079190135002136,0.4451315701007843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,,0.8053291440010071,0.8266842365264893,0.8792478442192078,0.9180354475975037,0.8505348563194275,0.8698939681053162,0.851879894733429,0.8366122245788574,0.6996600031852722,0.7654901742935181,0.794353723526001,0.8252418637275696,0.8047794699668884,0.7956734299659729
Serbia,,,0.9049496650695801,,0.9609779119491577,0.9654724597930908,0.9769173860549927,0.951667845249176,0.9081220030784607,0.9117324352264404,0.859358012676239,0.889765202999115,0.8514578342437744,0.8637235760688782,0.8131418228149414
Sierra Leone,,0.8361660838127136,0.8304829001426697,0.9249014258384705,,0.9104406237602234,0.854646623134613,,0.8558626770973206,0.7861320972442627,0.824828028678894,0.8632648587226868,0.8483983278274536,0.8557332158088684,0.8738614320755005
Singapore,,0.0,0.06361488252878189,0.06577527523040771,0.03519798815250397,0.06028206646442413,0.09892445057630539,,0.24239805340766907,0.13260315358638763,0.09894388169050217,0.04731115326285362,0.16179068386554718,0.0965629294514656,0.06961960345506668
