Country name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belize,,,0.7053059339523315,,,,,,,0.8735690712928772,,,,,
Benin,,0.5800693035125732,,0.7094769477844238,,,0.7729187607765198,0.7689710855484009,0.7832404971122742,0.7755457758903503,0.7333835959434509,0.779795229434967,0.7268082499504089,0.7132640480995178,0.770359992980957
Bhutan,,,,,,,,,0.8102014660835266,0.8342224955558777,0.8301015496253967,,,,
Bolivia,,0.7701347470283508,0.7799352407455444,0.7256197333335876,0.7789385914802551,0.7033410668373108,0.7816737294197083,0.8623796701431274,0.8459316492080688,0.8810588717460632,0.8836250901222229,0.8817487359046936,0.8839049339294434,0.8632468581199646,0.8813109397888184
Bosnia and Herzegovina,,,0.34156566858291626,,0.25753381848335266,0.36496689915657043,0.33331209421157837,0.41978931427001953,0.390341579914093,0.4119373857975006,0.630698025226593,0.6334537267684937,0.5637986660003662,0.6588464379310608,0.7215632200241089
Botswana,,0.8237746357917786,,0.857776403427124,,0.826219379901886,0.812514066696167,0.7994102239608765,0.7673574090003967,0.79137122631073,0.8571689128875732,0.8516948819160461,0.8173080086708069,0.817621111869812,0.8325426578521729
Brazil,0.8821861147880554,,0.7766448259353638,0.7819311022758484,0.7667160630226135,0.8059492707252502,0.8336557745933533,0.8486063480377197,0.7848149538040161,0.7138143181800842,0.7989352941513062,0.8065715432167053,0.7647925615310669,0.7506090402603149,0.830206036567688
Bulgaria,,,0.565786600112915,,,0.5445364117622375,0.6635279059410095,0.6412564516067505,0.603213369846344,0.5755959153175354,0.6368178129196167,0.7002655267715454,0.6890470385551453,0.7243359088897705,0.8219298720359802
Burkina Faso,,0.5883380174636841,0.582292377948761,0.6120641827583313,,0.586580753326416,0.7245684862136841,0.6218487024307251,0.7412574291229248,0.7099645137786865,0.659102737903595,0.6446815133094788,0.6137747168540955,0.7207434773445129,0.6775468587875366
Burundi,,,,0.2600693106651306,0.42735591530799866,,0.4898630380630493,,,0.43138498067855835,,,,0.6463986039161682,
Cambodia,,0.0,0.8186995387077332,0.9141729474067688,0.9372333288192749,0.9401311874389648,0.9274623990058899,0.9555957913398743,0.9405929446220398,0.937544584274292,0.9563198089599609,0.9578214883804321,0.9637746810913086,0.9583048224449158,0.9567992091178894
Cameroon,,0.6534226536750793,0.6438839435577393,0.58025723695755,0.698030412197113,0.7922201752662659,0.8166937828063965,0.7660642266273499,0.7940759658813477,0.7946455478668213,0.7914285659790039,0.7125070095062256,0.7669450044631958,0.8163049817085266,0.7115002870559692
Canada,0.9573062658309937,,0.9303413033485413,0.9263149499893188,0.9150578379631042,0.933948814868927,0.9509252905845642,0.9179611206054688,0.9160138964653015,0.9388976097106934,0.9314689636230469,0.9124239087104797,0.9451450109481812,0.9457828998565674,0.9115256071090698
Central African Republic,,,0.6628710031509399,,,0.6899508833885193,0.7800177931785583,,,,,0.6240565180778503,0.6452523469924927,,
Chad,,0.30613189935684204,0.29461178183555603,0.5266103744506836,0.4013702869415283,0.5046125650405884,0.5402679443359375,0.5629081130027771,0.4882103502750397,0.5667953491210938,0.4743608832359314,0.52522212266922,0.6148496866226196,0.6503545641899109,0.5372456908226013
Chile,,0.7442919015884399,0.6619051098823547,0.6402016878128052,0.7466140389442444,0.7863674759864807,0.7007341384887695,0.7336109280586243,0.7368873357772827,0.7333263754844666,0.7688814401626587,0.6522897481918335,0.7901164889335632,0.7885303497314453,0.659176766872406
China,,0.0,0.0,0.8530720472335815,0.7711432576179504,0.8047935962677002,0.8241623640060425,0.808255136013031,0.8047239184379578,0.0,0.0,0.0,0.877617597579956,0.8953776955604553,0.9273562431335449
Colombia,,0.8046618103981018,0.7858659625053406,0.7950838208198547,0.7571007013320923,0.8161211013793945,0.8109074234962463,0.8278681039810181,0.8411731719970703,0.8011914491653442,0.7908979654312134,0.8349661231040955,0.8375546336174011,0.8507657647132874,0.8215007185935974
Comoros,,,,,0.5078452825546265,0.5286752581596375,0.49967387318611145,0.5340409278869629,,,,,,0.5601823329925537,0.5382615327835083
Congo (Brazzaville),,,,0.525746762752533,,,0.7448071837425232,0.7725107669830322,0.7258156538009644,0.6616381406784058,0.8501724600791931,0.7859065532684326,0.7777834534645081,0.6987000703811646,0.6864519715309143
Congo (Kinshasa),,,,,0.5564875602722168,,0.6311085820198059,0.5572862029075623,0.4803941547870636,0.5560992956161499,0.5737637877464294,0.6373667120933533,0.704239547252655,,
Costa Rica,,0.8824198842048645,0.9227356910705566,0.9120059609413147,0.8860610723495483,0.8810296058654785,0.926105797290802,0.9289140701293945,0.8978793025016785,0.92670738697052,0.9069256782531738,0.8729719519615173,0.9356184601783752,0.9418883323669434,0.9268301129341125
Croatia,,,0.6622057557106018,,0.5492583513259888,0.5643726587295532,0.5169324278831482,0.5419097542762756,0.626699686050415,0.5188780426979065,0.6935230493545532,0.671970546245575,0.7158222794532776,0.6908556222915649,0.7393006086349487
Cuba,,0.28145793080329895,,,,,,,,,,,,,
Cyprus,,0.8361011743545532,,,0.7745906710624695,0.7553628087043762,0.7454688549041748,0.7246295809745789,0.6562679409980774,0.7150656580924988,0.6280348300933838,0.7562209963798523,0.8116706609725952,0.7942150235176086,0.7400580048561096
Czech Republic,0.8652349710464478,,0.7989493608474731,,,0.7791122198104858,0.7871800065040588,0.7398087382316589,0.7259456515312195,0.8004209995269775,0.8084841966629028,0.850328266620636,0.8317855000495911,0.7901324033737183,
Denmark,0.9711350202560425,,0.9320862293243408,0.9697883725166321,0.9493355751037598,0.9436308145523071,0.9347601532936096,0.9326279163360596,0.920254647731781,0.9415722489356995,0.9414364099502563,0.9482305645942688,0.9554163217544556,0.935437798500061,0.963318407535553
Djibouti,,,,0.7734566926956177,0.6493160128593445,0.7637303471565247,0.7464394569396973,,,,,,,,
Dominican Republic,,0.8582414388656616,0.8862466812133789,0.8481166362762451,0.8629794716835022,0.8239028453826904,0.8479753136634827,0.8401293754577637,0.8885660767555237,0.9045743942260742,0.8560253381729126,0.8727124333381653,0.8553590178489685,0.8666415810585022,0.8774062395095825
Ecuador,,0.6710749864578247,0.6698433756828308,0.6403172612190247,0.7368808388710022,0.7230790853500366,0.7883056998252869,0.8252751231193542,0.7867981195449829,0.7191048264503479,0.8008704781532288,0.846336305141449,0.8791281580924988,0.8693637251853943,0.8295736908912659
Egypt,0.8173620104789734,,0.6090768575668335,0.0,0.6110825538635254,0.48627904057502747,0.5895377993583679,0.4515433609485626,0.4737745523452759,0.5779379606246948,0.6592614650726318,0.6558452248573303,0.5925047993659973,0.6816544532775879,0.7739510536193848
El Salvador,,0.6829895377159119,0.6389368176460266,0.635648250579834,0.670932412147522,0.6693378686904907,0.7472463846206665,0.6827448010444641,0.7155704498291016,0.7780146598815918,0.7333559393882751,0.7998470067977905,0.7578273415565491,0.863334596157074,0.8773906826972961
Estonia,,0.7485763430595398,0.7121208906173706,0.6423251032829285,0.6107093095779419,,0.7352253794670105,0.6968257427215576,0.7535586953163147,0.773327112197876,0.8146923780441284,0.8427706956863403,0.8617492318153381,0.8856183886528015,0.8865043520927429
Ethiopia,,,,,,,,0.7763082385063171,0.7067962288856506,0.693558931350708,0.8026425838470459,0.7443076968193054,0.7171012163162231,0.7403430938720703,0.7535155415534973
Finland,,0.9685804843902588,,0.9341789484024048,,0.9160091280937195,0.9364483952522278,0.9209681153297424,0.9186253547668457,0.9330439567565918,0.9298619031906128,0.9483721852302551,0.9621989727020264,0.9378073811531067,0.947616696357727
France,0.8948192596435547,0.7891207337379456,,0.8333271145820618,0.7982131838798523,0.8497021794319153,0.9033666253089905,0.8413203358650208,0.8777957558631897,0.8034741878509521,0.8170362114906311,0.7867804765701294,0.8338901400566101,0.8163772225379944,0.8272408246994019
Gabon,,,,,,,0.7718719244003296,0.5659658312797546,0.6824901103973389,0.60661381483078,0.6713007092475891,0.6989423632621765,0.6523595452308655,0.7191354036331177,0.736349880695343
Gambia,,,,,,,,,,,,,0.8123258352279663,0.71872878074646,0.6765952706336975
Georgia,,0.5525926351547241,0.4637225270271301,0.6139973998069763,0.49531400203704834,0.5578579306602478,0.6324645280838013,0.6587240099906921,0.7221276164054871,0.7197811603546143,0.6399449706077576,0.6064683794975281,0.820908784866333,0.775144100189209,0.8105341196060181
Germany,0.8466237783432007,,0.8008782267570496,0.7655569911003113,0.843784511089325,0.8426564335823059,0.9062932729721069,0.9044404625892639,0.8943129777908325,0.8986834287643433,0.8894288539886475,0.8705150485038757,0.8407278656959534,0.8768875002861023,0.884751558303833
Ghana,,0.8492833971977234,0.8911532759666443,0.838006317615509,0.7574777603149414,0.8911299109458923,0.8518961668014526,0.6794184446334839,0.7937937378883362,0.6769160628318787,0.8520161509513855,0.7511683702468872,0.7830463647842407,0.8166804909706116,0.7874477505683899
Greece,0.7341718077659607,,0.5753088593482971,,0.44310784339904785,0.4841109812259674,0.5281259417533875,0.3726104199886322,0.4259665310382843,0.3691563308238983,0.5317363142967224,0.4816168546676636,0.4383000135421753,0.5644556879997253,0.6135841012001038
Guatemala,,0.6633816957473755,0.6275869607925415,0.6301517486572266,0.6434787511825562,0.6958629488945007,0.7629631161689758,0.8654720187187195,0.8840050101280212,0.843398928642273,0.8686397671699524,0.8626757264137268,0.9145216941833496,0.9095380306243896,0.9006763100624084
Guinea,,,,,,,0.7968302369117737,0.6461878418922424,0.6927366256713867,0.6835575699806213,0.6659530401229858,0.725685179233551,0.7382128238677979,0.7311572432518005,0.691399097442627
Guyana,,,0.6940056681632996,,,,,,,,,,,,
Haiti,,0.4494747221469879,,0.4649706482887268,,0.3729413151741028,0.4125877916812897,0.4824858605861664,0.6104100346565247,0.5088054537773132,0.39829549193382263,0.3035404086112976,0.48442915081977844,0.5914683938026428,
Honduras,,0.6502535939216614,0.6756309866905212,0.686880886554718,0.6612027883529663,0.6455284953117371,0.7833690643310547,0.7004520893096924,0.6984003782272339,0.6959825754165649,0.5340576767921448,0.850046694278717,0.8983774185180664,0.8721616864204407,0.8461900353431702
Hong Kong S.A.R. of China,,0.9098200798034668,,0.9222112894058228,0.918026328086853,0.8904176950454712,0.8943301439285278,0.8797524571418762,,0.8430823683738708,,0.7997434139251709,0.8306572437286377,,0.7268521785736084
Hungary,0.6968744993209839,,0.5384981036186218,,0.4643731117248535,0.5138353705406189,0.6311001181602478,0.5692315101623535,0.6737282872200012,0.49447470903396606,0.5577213764190674,0.5539517402648926,0.6611659526824951,0.6926270723342896,0.798041045665741
Iceland,,,,0.8851961493492126,,,,0.9046545028686523,0.923207700252533,,0.9404851198196411,0.9516095519065857,0.9387832880020142,,0.9594700932502747
India,,0.7737370729446411,0.7288926243782043,0.7558396458625793,0.6786436438560486,0.7830603718757629,0.8375516533851624,0.6093201041221619,0.7401766180992126,0.8093829154968262,0.7772252559661865,0.8200687766075134,0.8858504295349121,0.8904433846473694,0.8755403161048889
Indonesia,,0.713171124458313,0.603260338306427,0.5956333875656128,0.7837928533554077,0.6996575593948364,0.8782871961593628,0.7703193426132202,0.7806907892227173,0.7194132804870605,0.7794183492660522,0.8299416303634644,0.8650262951850891,0.8793743848800659,0.8658591508865356
Iran,0.6511676907539368,,0.5326198935508728,0.6012220978736877,,,0.7975736856460571,0.7644184231758118,0.7302147150039673,0.7668229937553406,0.7803832292556763,0.773303747177124,0.7306351661682129,0.6033198833465576,0.6232820749282837
Iraq,,,,0.3857693672180176,0.43146762251853943,0.41906410455703735,0.3474140465259552,0.31456461548805237,0.0,0.6460065841674805,0.5994599461555481,0.6661601662635803,0.6277220249176025,0.643226683139801,
Ireland,,0.943274736404419,,0.8941087126731873,0.8347296714782715,0.8560295701026917,0.9520343542098999,0.9021945595741272,0.8837720155715942,0.9216295480728149,0.89227694272995,0.8745891451835632,0.9053411483764648,0.8614715933799744,0.8924586772918701
Israel,,0.8166528344154358,0.6828640699386597,0.662969172000885,0.5925297737121582,0.5614778995513916,0.7222692370414734,0.681439220905304,0.7390016317367554,0.7069746255874634,0.7527839541435242,0.7722973227500916,0.7680763006210327,0.7246623039245605,
Italy,0.8021949529647827,,0.6842970252037048,0.5430768728256226,0.7005504965782166,0.7377389073371887,0.56773841381073,0.5700949430465698,0.4991687536239624,0.6235312223434448,0.5747657418251038,0.623741626739502,0.6328432559967041,0.650009274482727,0.7094788551330566
Ivory Coast,,,,,0.7598621845245361,,,,0.7391932606697083,0.7807731032371521,0.799745500087738,0.7687893509864807,0.7320979237556458,0.7125900387763977,0.7357119917869568
Jamaica,,0.7382360696792603,,,,,0.7956135272979736,,0.7931949496269226,0.8089731335639954,,,0.8606763482093811,,
Japan,0.8677792549133301,,0.7960541248321533,0.772070050239563,0.7298880219459534,0.7717223763465881,0.8143964409828186,0.7528315186500549,0.8214165568351746,0.8380517363548279,0.8316941857337952,0.8360646367073059,0.8493965864181519,0.7734721302986145,0.8064715266227722
Jordan,0.0,,0.6460791230201721,0.0,0.7709536552429199,0.7880731225013733,0.7595645189285278,0.6931421160697937,0.6922270059585571,0.7287431955337524,0.7665170431137085,0.771350622177124,0.7662624716758728,0.7624202966690063,0.7257558107376099
Kazakhstan,,0.7305459380149841,0.8062996864318848,0.7265836596488953,0.8564482927322388,0.7848518490791321,0.8778880834579468,0.8398323059082031,0.7815910577774048,0.7994629740715027,0.7401328086853027,0.7828055620193481,0.7452439665794373,0.8401829600334167,0.8523874282836914
Kenya,,0.6158861517906189,0.7498422861099243,0.6202957630157471,0.5835947394371033,0.6354572176933289,0.7086591720581055,0.6276541948318481,0.7083322405815125,0.819018542766571,0.7929903268814087,0.7485082745552063,0.8533943891525269,0.821412980556488,0.8177574872970581
Kosovo,,,0.3813638389110565,0.0,0.506415069103241,0.45144379138946533,0.5889787673950195,0.6357933878898621,0.568463146686554,0.4413912296295166,0.5610482692718506,0.8273985981941223,0.8576767444610596,0.8897370100021362,0.8411896228790283
Kuwait,,0.769072413444519,,,0.8187810182571411,0.7030197381973267,0.768603503704071,0.9340495467185974,0.7505248785018921,0.0,0.821662425994873,0.8409671783447266,0.8841816186904907,,0.8672738075256348
Kyrgyzstan,,0.6775716543197632,0.6835231184959412,0.7190293669700623,0.698919951915741,0.7200511693954468,0.7478084564208984,0.7027316689491272,0.7550366520881653,0.7362900972366333,0.8131758570671082,0.8139392137527466,0.8593897819519043,0.9449476599693298,0.9204362630844116
Laos,,0.9250821471214294,0.866524875164032,0.8862138986587524,,,0.8816338181495667,0.0,,,,,0.8910007476806641,0.9066609740257263,0.9061534404754639
Latvia,,0.6408071517944336,0.70017409324646,0.6301114559173584,0.4370645582675934,,0.5644644498825073,0.5638117790222168,0.6305075287818909,0.6706531643867493,0.6563931703567505,0.685299277305603,0.6995201110839844,0.608207643032074,0.6979351043701172
Lebanon,0.7032058238983154,0.6701935529708862,,0.5240625143051147,0.6647338271141052,0.6776387095451355,0.6571060419082642,0.6206271648406982,0.6548683047294617,0.6572079658508301,0.5967497825622559,0.6573574542999268,0.6045541763305664,0.6070306897163391,0.44700148701667786
Lesotho,,,,,,,0.6182597279548645,,,,,0.7294898629188538,0.7565051913261414,,0.7163135409355164
Liberia,,,0.790374219417572,0.7240827679634094,,0.8190053701400757,,,,0.5904508829116821,0.6714308857917786,0.7634760141372681,0.7333899140357971,0.7657695412635803,0.7058745622634888
Libya,,,,,,,,0.7115188837051392,,,0.7745449542999268,0.8223848342895508,0.7786958813667297,0.7805585265159607,0.7619643211364746
Lithuania,,0.5672546029090881,0.5896623134613037,0.6210600733757019,0.49595579504966736,0.5193522572517395,0.5657972693443298,0.5030271410942078,0.5558152794837952,0.5079472064971924,0.641470193862915,0.6142393350601196,0.7493073344230652,0.6989451050758362,0.7802664637565613
Luxembourg,,,,,0.9391016960144043,0.9083030819892883,0.961830735206604,0.9165209531784058,0.7896554470062256,0.9379876852035522,0.9322564005851746,0.882365345954895,0.9028217196464539,0.8839298486709595,0.930321216583252
Macedonia,,,0.439399778842926,,0.5521737337112427,0.5131839513778687,0.6074632406234741,0.6130557060241699,0.6409526467323303,0.6447408199310303,0.660318911075592,0.7061793208122253,0.7521066069602966,0.7448009252548218,0.7247104048728943
Madagascar,,0.0,,0.33243611454963684,,,0.545555591583252,0.48700788617134094,0.47955039143562317,0.5288050174713135,0.5447536110877991,0.5696454048156738,0.5703479051589966,0.551473081111908,0.5495352149009705
Malawi,,0.7671416401863098,0.9099938273429871,,0.8791612386703491,,0.7334638237953186,0.6373627185821533,0.7519952654838562,0.7857667207717896,0.8013907074928284,0.8098841309547424,0.8479207754135132,0.7989151477813721,0.7648642063140869
Malaysia,,0.8367657661437988,0.8436276316642761,0.7795659899711609,0.8743197917938232,0.7691906690597534,0.840359091758728,0.848071813583374,0.7913104295730591,0.808384358882904,0.6745944619178772,,,0.8745482563972473,0.9157786965370178
Maldives,,,,,,,,,,,,,,0.8547592759132385,
Mali,,0.5550756454467773,,0.4948400557041168,0.6338159441947937,0.749049723148346,0.8228476047515869,0.7042192816734314,0.664711058139801,0.6515138745307922,0.6337535381317139,0.6960073709487915,0.7532133460044861,0.7372045516967773,0.6704050898551941
Malta,,,,,0.8031798005104065,0.8020443916320801,0.8819218277931213,0.8606898784637451,0.9094362854957581,0.9039366245269775,0.9121780395507812,0.9160236120223999,0.9236429333686829,0.9273406863212585,0.9239668250083923
Mauritania,,,0.5728883743286133,0.5932648777961731,0.7350711822509766,0.6689305901527405,0.5669202208518982,0.4873727560043335,0.6028002500534058,0.4683181345462799,0.4470865726470947,0.4665614664554596,0.5274468064308167,0.46688854694366455,0.6275051832199097
Mauritius,,,,,,,0.8481937646865845,,,0.8242303133010864,,0.819175660610199,0.9123075008392334,0.8669281005859375,0.8931578993797302
Mexico,0.8137454986572266,,0.6704303622245789,0.6774773001670837,0.6824634075164795,0.778120756149292,0.831368088722229,0.7877683043479919,0.7387166619300842,0.7791329026222229,0.719465970993042,0.7516130805015564,0.8614051342010498,0.8162004947662354,0.9033844470977783
Moldova,,0.554478108882904,0.6961949467658997,0.6406171321868896,0.5508586168289185,0.5984848141670227,0.6280227899551392,0.6024185419082642,0.6577342748641968,0.6231862306594849,0.5952414274215698,0.5573694705963135,0.5528252124786377,0.8238243460655212,0.7836645841598511
Mongolia,,,0.7813326716423035,0.4840814173221588,,0.6309666037559509,0.7003456950187683,0.6883116960525513,0.7480140328407288,0.7523541450500488,0.6855107545852661,0.759740948677063,0.674627423286438,0.6955468058586121,0.7106751799583435
Montenegro,,,0.5120672583580017,,0.5563655495643616,0.5521036982536316,0.5460813641548157,0.46170637011528015,0.5022649765014648,0.5026655197143555,0.5833173394203186,0.5686336755752563,0.6259062886238098,0.6264312863349915,0.6941624879837036
Morocco,,,,,,0.6629003882408142,0.5789307355880737,0.7567846179008484,0.5716299414634705,,0.7129334211349487,0.8165560960769653,0.8142580389976501,0.7731804251670837,0.756747841835022
Mozambique,,0.6841492056846619,0.6430618166923523,0.5144374966621399,,,0.6392068266868591,,,,0.8132292628288269,,0.8226705193519592,0.896621584892273,0.8698102235794067
Myanmar,,,,,,,,0.6910942792892456,0.7754476070404053,0.0,0.8079710602760315,0.8774911761283875,0.8860118389129639,0.9061108231544495,0.899064302444458
Namibia,,,0.7810404896736145,,,,,,,0.8493549823760986,,,0.8104018568992615,0.7539047598838806,0.7390345335006714
Nepal,,0.6892958283424377,0.4133208394050598,0.6176047921180725,0.6161537766456604,0.5190626382827759,0.5247976779937744,0.6377784013748169,0.7222657799720764,0.7118776440620422,0.7634472250938416,0.8394884467124939,0.8451476097106934,0.7700936794281006,0.790347695350647
Netherlands,0.9010077714920044,,0.8960180878639221,0.883287250995636,,0.9214482307434082,0.9254315495491028,0.8771186470985413,0.9189958572387695,0.910179615020752,0.9039787650108337,0.9073100090026855,0.9203197360038757,0.9199851751327515,0.885592520236969
New Zealand,,0.9320802688598633,0.8782188892364502,0.8930724859237671,,0.9177525043487549,0.9347687363624573,0.901853084564209,0.9440004229545593,0.9318824410438538,0.9417842626571655,0.9265760183334351,0.9422794580459595,0.9493001699447632,0.9120423793792725
Nicaragua,,0.745456337928772,0.8355597257614136,0.7908310890197754,0.7460650205612183,0.7917733192443848,0.7785910367965698,0.850304901599884,0.8591490387916565,0.8173206448554993,0.8092591762542725,0.7165342569351196,0.9221627712249756,0.7970568537712097,0.8826784491539001
Niger,,0.7503363490104675,0.584067165851593,0.64872807264328,0.8800421357154846,0.8172197341918945,0.779515266418457,0.7344309091567993,0.8253870606422424,0.687634289264679,0.7281283140182495,0.7019273042678833,0.6835575699806213,0.7906656265258789,0.8313618898391724
Nigeria,,0.6491397619247437,0.6350732445716858,0.5842215418815613,0.5367211103439331,0.5653510689735413,,0.6516888737678528,0.6215876936912537,,0.6804702877998352,0.7976905107498169,0.8259055614471436,0.7898810505867004,0.7293669581413269
North Cyprus,,,,,,,,0.6925676465034485,0.7753832936286926,0.8296772837638855,0.7853528261184692,0.7962338328361511,,0.7970660924911499,0.7927346229553223
Norway,,0.9595327377319336,,0.9472888708114624,,,,0.9465658664703369,,0.9563161730766296,0.9476205110549927,0.9543523192405701,0.9530168175697327,0.9604290127754211,0.9540444612503052
Oman,,,,,,,0.9162930250167847,,,,,,,,
Pakistan,0.6299958825111389,,0.3956422209739685,0.33522364497184753,0.38769766688346863,0.364205926656723,0.37582263350486755,0.366844117641449,0.4479095935821533,0.5431385040283203,0.5865462422370911,0.6341828107833862,0.71265709400177,0.7725691199302673,
Palestinian Territories,,0.5465064644813538,0.3652961552143097,0.35775652527809143,0.4678119421005249,0.5042622685432434,0.5218892693519592,0.5415828824043274,0.4539033770561218,0.657049834728241,0.5560409426689148,0.6076694130897522,0.6316112875938416,0.6545345187187195,0.653488278388977
Panama,,0.8820472359657288,0.6402187943458557,0.7073845863342285,0.7213936448097229,0.7545236945152283,0.8290128707885742,0.7831825017929077,0.811337947845459,0.8939151167869568,0.8466691970825195,0.8844797611236572,0.8995735049247742,0.8614481091499329,0.882961094379425
Paraguay,,0.6910216808319092,0.6989878416061401,0.6490687727928162,0.7178701758384705,0.7262623906135559,0.6658642888069153,0.748206615447998,0.9089058637619019,0.7593964338302612,0.806124746799469,0.8535342812538147,0.8911714553833008,,0.8760526180267334
Peru,,0.667579174041748,0.6384965181350708,0.6376723647117615,0.6383751034736633,0.7567064166069031,0.7727594971656799,0.703000545501709,0.7030412554740906,0.7223523855209351,0.8022690415382385,0.8298438787460327,0.826552152633667,0.8296419978141785,0.8148059248924255
Philippines,,0.8282731175422668,0.8515664339065552,0.8608425855636597,0.873605489730835,0.8933505415916443,0.8828374743461609,0.9144995808601379,0.9074584245681763,0.9021857380867004,0.9115335941314697,0.9075957536697388,0.9257031083106995,0.9178081750869751,0.9095985889434814
Poland,0.7824731469154358,,0.7722233533859253,,0.8206490874290466,0.7949004769325256,0.868148922920227,0.8113017082214355,0.7759313583374023,0.8753570914268494,0.7934621572494507,0.8707075119018555,0.8308426141738892,0.870215117931366,0.882885754108429
Portugal,,0.8820680975914001,,0.6464641094207764,,0.7210363745689392,0.8750925660133362,0.7738214135169983,0.7880327701568604,0.8468101024627686,0.8004403114318848,0.8380693197250366,0.905065655708313,0.8774042129516602,0.8823511004447937
Qatar,,,,,0.8649919033050537,0.0,0.9046874642372131,0.9243336319923401,,,0.0,,,,
Romania,0.8001205921173096,,0.6857477426528931,,0.6058276295661926,0.5655367374420166,0.6504021883010864,0.6445361375808716,0.6545421481132507,0.7542355060577393,0.7958477139472961,0.8217206001281738,0.838586688041687,0.8451595902442932,0.8475431799888611
Russia,,0.6433882117271423,0.5925697088241577,0.6427782773971558,0.6171151399612427,0.6131590008735657,0.625847578048706,0.6091041564941406,0.6611855626106262,0.7443320751190186,0.6854547262191772,0.7136062979698181,0.730874240398407,0.7292822003364563,
Rwanda,,0.9154808521270752,,0.7522934675216675,0.7655690312385559,,0.8290361762046814,0.8354913592338562,0.9042722582817078,0.8940252661705017,0.9078923463821411,0.9107363820075989,0.9081148505210876,0.9242316484451294,0.868999183177948
Saudi Arabia,0.0,,0.6220701932907104,0.5318119525909424,0.6394056677818298,0.6777772307395935,0.603455662727356,0.5604553818702698,0.661042332649231,0.7622516751289368,0.8202072381973267,0.7742677330970764,0.8141421675682068,0.8549215197563171,0.8910865783691406
Senegal,,0.7357235550880432,0.6980052590370178,0.6118761897087097,0.5568381547927856,0.7772626280784607,0.6408903002738953,0.6682522892951965,0.6355395317077637,0.6923531889915466,0.7195332646369934,0.7437296509742737,0.6869370341300964,0.6292234659194946,0.7588417530059814
Serbia,,,0.45278117060661316,,0.37288129329681396,0.4626472592353821,0.4404582977294922,0.4605746865272522,0.5328397154808044,0.5315972566604614,0.5458920001983643,0.6143708229064941,0.6848463416099548,0.7398918271064758,0.7525045871734619
