Country name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cameroon,,-0.01008905004709959,-0.032156214118003845,-0.0697675347328186,-0.01754544861614704,0.0015274204779416323,-0.029678327962756157,-0.03287304565310478,-0.031132057309150696,-0.07220783829689026,0.048389844596385956,-0.004436557646840811,-0.029375595971941948,0.03476477414369583,-0.008849283680319786
Canada,0.24993224442005157,,0.24748054146766663,0.25958696007728577,0.2442735880613327,0.22848187386989594,0.25115418434143066,0.28800705075263977,0.3136233389377594,0.267812043428421,0.25075411796569824,0.20902100205421448,0.16087308526039124,0.10415755212306976,0.1097366139292717
Central African Republic,,,0.09115856885910034,,,-0.025975514203310013,-0.005910656414926052,,,,,0.042240213602781296,0.08241035789251328,,
Chad,,0.015540014952421188,-0.023724447935819626,0.05038127303123474,0.00916016474366188,0.012514733709394932,0.01824965700507164,-0.04645800590515137,-0.057905323803424835,-0.08235468715429306,-0.041144564747810364,0.039693962782621384,-0.004402440041303635,0.01177893951535225,0.04245256260037422
Chile,,0.16445063054561615,0.23993387818336487,0.07983753830194473,0.1452414095401764,0.10380280017852783,0.10756314545869827,0.19104085862636566,0.08064137399196625,0.21303704380989075,0.03637887164950371,0.0982515886425972,-0.024296479299664497,-0.06406193226575851,-0.1078127920627594
China,,0.0,-0.18802763521671295,-0.10437203198671341,-0.1724928915500641,-0.1454564332962036,-0.19863545894622803,-0.19702164828777313,-0.17021510004997253,-0.22921286523342133,-0.2568666636943817,-0.23995688557624817,-0.18721947073936462,-0.1708747297525406,-0.1854572594165802
Colombia,,-0.01649731583893299,-0.042042240500450134,-0.04347030818462372,-0.056479476392269135,-0.051190655678510666,-0.07550209760665894,-0.011470109224319458,-0.07256905734539032,-0.09223507344722748,-0.10206224024295807,-0.102287158370018,-0.15907497704029083,-0.15052399039268494,-0.1741643100976944
Comoros,,,,,-0.06692571192979813,0.01193962898105383,-0.06824786216020584,-0.114191435277462,,,,,,0.09439782053232193,0.08556069433689117
Congo (Brazzaville),,,,-0.13350224494934082,,,-0.14469030499458313,-0.14719922840595245,-0.11340528726577759,-0.14604806900024414,-0.1395459920167923,-0.10727952420711517,-0.16504503786563873,-0.12635640799999237,-0.08462458848953247
Congo (Kinshasa),,,,,-0.006431220564991236,,-0.00980305764824152,-0.019085261970758438,0.027549227699637413,0.024484632536768913,-0.03233233094215393,-0.00913059338927269,0.08363765478134155,,
Costa Rica,,0.06765316426753998,0.10509598255157471,0.10289657115936279,0.07251386344432831,0.0546301007270813,-0.02587009035050869,0.05293147265911102,0.025159824639558792,0.016670387238264084,-0.05205964297056198,-0.025471942499279976,-0.06896451860666275,-0.09973831474781036,-0.1386641412973404
Croatia,,,-0.08940914273262024,,-0.26834189891815186,-0.23475445806980133,-0.1952877789735794,-0.23989976942539215,-0.20152057707309723,0.1344405710697174,-0.09413435310125351,-0.06235906481742859,-0.10199380666017532,-0.148373082280159,-0.13499100506305695
Cuba,,0.0,,,,,,,,,,,,,
Cyprus,,0.01716284267604351,,,0.053317274898290634,0.07202533632516861,0.17915408313274384,0.09721104055643082,0.10058106482028961,0.05807408317923546,0.1130123883485794,-0.029772307723760605,0.04373149573802948,0.0,0.0
Czech Republic,0.0,,-0.060359396040439606,,,-0.03870542719960213,-0.10337893664836884,-0.15066081285476685,-0.15261967480182648,-0.1648806780576706,-0.14285795390605927,-0.1945052444934845,-0.17360301315784454,-0.28907501697540283,
Denmark,0.0,,0.24102328717708588,0.273100882768631,0.26463791728019714,0.2435113936662674,0.29858794808387756,0.13981962203979492,0.21584464609622955,0.11907501518726349,0.22310003638267517,0.13939017057418823,0.156839057803154,0.020069526508450508,0.022847341373562813
Djibouti,,,,0.12965473532676697,0.005861063487827778,-0.05700627341866493,-0.06570956110954285,,,,,,,,
Dominican Republic,,0.038654718548059464,-0.006774662993848324,-0.044239334762096405,-0.0519770048558712,-0.07407499849796295,0.01470231544226408,-0.06100527569651604,0.02133958786725998,-0.020208723843097687,-0.06532079726457596,-0.0801074281334877,-0.12139786779880524,-0.15028342604637146,-0.12282415479421616
Ecuador,,-0.09052903950214386,-0.06282579898834229,-0.09413708001375198,-0.10786882787942886,-0.06303995102643967,-0.15494391322135925,-0.0837118849158287,-0.19053751230239868,-0.16722610592842102,-0.11391615122556686,-0.0151888532564044,-0.167000412940979,-0.0991920530796051,-0.1147080808877945
Egypt,0.0,,-0.1255723088979721,-0.0921829491853714,-0.10473331809043884,-0.08087960630655289,-0.15660890936851501,-0.14301204681396484,-0.1464337706565857,-0.13158318400382996,-0.09378474205732346,-0.14669446647167206,-0.15763431787490845,-0.22073090076446533,-0.20404335856437683
El Salvador,,-0.05142683535814285,-0.010602639988064766,-0.07356559485197067,-0.09893284738063812,-0.05968766659498215,-0.12221863120794296,-0.15072737634181976,-0.14553476870059967,-0.1900346875190735,-0.15212790668010712,-0.18083839118480682,-0.16790390014648438,-0.09139211475849152,-0.1051546186208725
Estonia,,-0.2631521224975586,-0.2453540712594986,-0.21663498878479004,-0.22852376103401184,,-0.16682137548923492,-0.1913682371377945,-0.2007928490638733,-0.15294165909290314,-0.1637178659439087,-0.1497248262166977,-0.10075756162405014,-0.14096149802207947,-0.09465726464986801
Ethiopia,,,,,,,,-0.037108443677425385,-0.0012033677194267511,0.08669344335794449,0.11906979233026505,0.04471160098910332,0.007632627617567778,0.04561696574091911,0.05886785686016083
Finland,,-0.004182214383035898,,0.028083790093660355,,0.09193719923496246,0.10223164409399033,-0.0002667954540811479,0.04027193784713745,0.00012327879085205495,0.11220014840364456,-0.025913536548614502,-0.001271055662073195,-0.12652231752872467,-0.05086803436279297
France,0.0,0.12687274813652039,,-0.0302127655595541,-0.08104192465543747,-0.1026780903339386,-0.10163265466690063,-0.1482502967119217,-0.12370028346776962,-0.11728434264659882,-0.13842399418354034,-0.0903523713350296,-0.12265056371688843,-0.13704293966293335,-0.1321791559457779
Gabon,,,,,,,-0.22466148436069489,-0.2083430141210556,-0.15886008739471436,-0.21128101646900177,-0.2068966031074524,-0.21735619008541107,-0.24133369326591492,-0.21048234403133392,-0.21557492017745972
Gambia,,,,,,,,,,,,,0.13071629405021667,0.45991724729537964,0.430263876914978
Georgia,,-0.2500397562980652,-0.24982599914073944,-0.20744866132736206,-0.21569335460662842,-0.23083776235580444,-0.23807084560394287,-0.25225478410720825,-0.23724044859409332,-0.2163226455450058,-0.18809740245342255,-0.2324698120355606,-0.22723960876464844,-0.2159540057182312,-0.24246540665626526
Germany,0.0,,0.16850213706493378,0.0,0.12858065962791443,0.09649191796779633,0.03439836949110031,0.07243157923221588,0.02567399851977825,0.08925366401672363,0.17898400127887726,0.149622842669487,0.14666546881198883,0.035551026463508606,0.05871308967471123
Ghana,,0.22239579260349274,0.14689743518829346,0.12891314923763275,0.014344967901706696,0.08275733143091202,0.019502677023410797,0.0488106831908226,-0.05668264999985695,0.009885543957352638,-0.029542582109570503,0.09836284816265106,0.08742226660251617,0.07082846015691757,0.12374694645404816
Greece,0.0,,-0.18738055229187012,,-0.29000362753868103,-0.2997528612613678,-0.3131907880306244,-0.30156639218330383,-0.2686665654182434,-0.2845728099346161,-0.26862430572509766,-0.25680869817733765,-0.28672492504119873,-0.33177492022514343,-0.28545451164245605
Guatemala,,0.17083284258842468,0.13455523550510406,0.2044549137353897,0.19572129845619202,0.1656406670808792,0.008500786498188972,0.020135071128606796,0.045020803809165955,0.10802216082811356,0.05198751762509346,0.012105681002140045,-0.057462479919195175,-0.008713782764971256,-0.06033496558666229
Guinea,,,,,,,0.04384882003068924,0.004071317613124847,0.09407734125852585,0.009095151908695698,0.009642153047025204,-0.05332418158650398,0.038754288107156754,0.09124699980020523,0.09571211040019989
Guyana,,,0.11730040609836578,,,,,,,,,,,,
Haiti,,0.3986513614654541,,0.258800208568573,,0.21523654460906982,0.2422093003988266,0.28867244720458984,0.2889888882637024,0.2843581438064575,0.3054876923561096,0.2908671200275421,0.38055238127708435,0.4210735857486725,
Honduras,,0.09855633974075317,0.23968060314655304,0.23244599997997284,0.12800587713718414,0.11479580402374268,0.10482855141162872,0.006114148069173098,-0.017908066511154175,0.024372190237045288,-0.0875590443611145,0.08925457298755646,0.08137182891368866,0.10838547348976135,0.0712001696228981
Hong Kong S.A.R. of China,,0.15085527300834656,,0.29146531224250793,0.3028706908226013,0.32711127400398254,0.22965779900550842,0.2174973487854004,,0.21883325278759003,,0.09522398561239243,0.13497990369796753,,0.0
Hungary,0.0,,-0.1631353199481964,,-0.12729886174201965,-0.1472354680299759,-0.09109512716531754,-0.13798938691616058,-0.11496403068304062,-0.15187890827655792,-0.19978778064250946,-0.1889236867427826,-0.14130327105522156,-0.24462056159973145,-0.19694720208644867
Iceland,,,,0.27335989475250244,,,,0.24308793246746063,0.30757981538772583,,0.3025445342063904,0.28205424547195435,0.24694421887397766,,0.0
India,,0.0,-0.061120614409446716,-0.08179617673158646,-0.03590195253491402,0.047840919345617294,-0.047878336161375046,0.0571565143764019,0.07401885092258453,-0.03610706701874733,-0.015543813817203045,0.03548040986061096,-0.052417535334825516,0.0734788179397583,0.09996017068624496
Indonesia,,0.33900970220565796,0.3029552102088928,0.155661478638649,0.18215438723564148,0.4388369917869568,0.42920178174972534,0.34528589248657227,0.3671532869338989,0.39905640482902527,0.4623848795890808,0.4907859265804291,0.4788309931755066,0.5028978586196899,0.5461856126785278
Iran,0.0,,0.027874663472175598,0.024627966806292534,,,0.1726628839969635,0.0,0.1879647970199585,0.21304276585578918,0.14875996112823486,0.15787002444267273,0.19069845974445343,0.05342691019177437,0.11077138036489487
Iraq,,,,-0.09562967717647552,-0.23375509679317474,-0.15900945663452148,-0.10399968177080154,-0.05477173253893852,-0.08444645255804062,-0.035591863095760345,-0.015104255639016628,-0.08574258536100388,-0.034693583846092224,-0.10362029075622559,
Ireland,,0.24426844716072083,,0.3243538737297058,0.31772857904434204,0.3504731357097626,0.3859250247478485,0.3047293722629547,0.33389219641685486,0.2660108506679535,0.23468661308288574,0.17632277309894562,0.21843810379505157,0.1458641141653061,0.0747547298669815
Israel,,0.0,0.2220815271139145,0.14151492714881897,0.17442895472049713,0.15266777575016022,0.1434803009033203,0.15552204847335815,0.15306636691093445,0.09611232578754425,0.1108364686369896,0.15547685325145721,0.14769147336483002,0.05772576108574867,
Italy,0.0,,0.11610910296440125,0.05197206512093544,0.24336828291416168,-0.05658826604485512,-0.014789656735956669,0.11577600985765457,-0.09939664602279663,-0.06205132231116295,-0.06149757280945778,-0.07772519439458847,-0.0322730578482151,-0.018475327640771866,-0.07872958481311798
Ivory Coast,,,,,-0.13658352196216583,,,,-0.014051527716219425,-0.06352195143699646,-0.036908239126205444,-0.026808276772499084,-0.09492681175470352,-0.034882672131061554,-0.00264425459317863
Jamaica,,0.0005309985717758536,,,,,-0.059200357645750046,,-0.01640254072844982,0.003943430259823799,,,-0.12510676681995392,,
Japan,0.0,,-0.09581808000802994,-0.14081692695617676,-0.2155844271183014,-0.1459667980670929,-0.057524628937244415,0.0,-0.15260261297225952,-0.14505837857723236,-0.16093799471855164,-0.06792083382606506,-0.21169912815093994,-0.2673494219779968,-0.26097372174263
Jordan,0.0,,-0.10716782510280609,-0.12254061549901962,-0.07050955295562744,-0.041649043560028076,-0.1379690021276474,-0.15522105991840363,-0.11179161071777344,-0.0991601049900055,-0.040838584303855896,-0.03320607170462608,-0.14711633324623108,-0.18087834119796753,-0.15970216691493988
Kazakhstan,,-0.2798958420753479,-0.2515625059604645,-0.2268473207950592,-0.2554778456687927,-0.22118043899536133,-0.24154654145240784,-0.17725597321987152,-0.23546041548252106,-0.002276851562783122,-0.04327555373311043,-0.04233415797352791,-0.04114179313182831,-0.1043686717748642,-0.0607108548283577
Kenya,,-0.0032679715659469366,0.0704670399427414,0.0052038636058568954,0.11645088344812393,0.03536204621195793,0.038491327315568924,0.08240063488483429,0.22900640964508057,0.18882498145103455,0.23720388114452362,0.31483447551727295,0.2508595585823059,0.30763304233551025,0.32615309953689575
Kosovo,,,0.13821902871131897,0.0872596800327301,0.1974414885044098,0.16660140454769135,0.0002554994716774672,0.02357633039355278,0.11158384382724762,0.008894556201994419,0.17776986956596375,0.12274947762489319,0.1150398924946785,0.2667151391506195,0.0
Kuwait,,-0.2639029622077942,,,-0.021131958812475204,-0.059208944439888,0.0,0.0,0.0,0.0,0.053883567452430725,-0.10286488384008408,-0.033222608268260956,,-0.13329921662807465
Kyrgyzstan,,-0.11750634014606476,-0.06880605965852737,-0.0773213803768158,-0.11744040995836258,-0.04920429736375809,-0.13220758736133575,-0.056419260799884796,-0.06271428614854813,0.37772494554519653,0.22208592295646667,0.0785231664776802,0.16533030569553375,0.28928759694099426,0.019946102052927017
Laos,,0.4432099163532257,0.4819776117801666,0.4200505018234253,,,0.46219536662101746,0.23562942445278168,,,,,0.07629337906837463,0.14409376680850983,0.06261751055717468
Latvia,,-0.22760595381259918,-0.16524970531463623,-0.2015034258365631,-0.17833928763866425,,-0.000949275738094002,-0.036317378282547,-0.07159444689750671,-0.041674934327602386,-0.07590949535369873,-0.1551324725151062,-0.15387371182441711,-0.21216939389705658,-0.19392463564872742
Lebanon,0.0,0.08353649824857712,,0.04841114580631256,0.08451854437589645,0.08662177622318268,0.01951497606933117,0.007884742692112923,0.010648585855960846,0.0027207524981349707,0.08751001954078674,0.04618348181247711,-0.05914662033319473,-0.052007224410772324,-0.07203564047813416
Lesotho,,,,,,,-0.09802409261465073,,,,,-0.10689297318458557,-0.15222930908203125,,-0.13930170238018036
Liberia,,,0.12890125811100006,-0.02090360037982464,,-0.024690302088856697,,,,-0.01643124781548977,-0.048034168779850006,0.046564530581235886,0.0014553132932633162,0.06338422745466232,0.06229213625192642
Libya,,,,,,,,-0.05952323228120804,,,-0.07123187184333801,-0.11653321236371994,-0.04670535400509834,-0.12400870025157928,0.0
Lithuania,,-0.2940875291824341,-0.2809504270553589,-0.2586410641670227,-0.30220097303390503,-0.27403712272644043,-0.14718815684318542,-0.27255070209503174,-0.23596608638763428,-0.2628684639930725,-0.2530957758426666,-0.2656964659690857,-0.17292940616607666,-0.2363026887178421,-0.2515422999858856
Luxembourg,,,,,0.1284196376800537,0.09725930541753769,0.10727525502443314,0.06011078879237175,-0.052820272743701935,0.10725132375955582,0.05374757573008537,0.02183443494141102,0.047431040555238724,-0.018117550760507584,-0.04218713194131851
Macedonia,,,0.08357568085193634,,-0.03825952857732773,-0.054781194776296616,-0.0835796594619751,-0.08071834594011307,0.02826332487165928,0.03825203701853752,-0.0429975800216198,0.08334138989448547,-0.0546780563890934,-0.03723030909895897,0.028973184525966644
Madagascar,,-0.034976087510585785,,-0.09647799283266068,,,-0.05857696384191513,-0.0515720508992672,-0.015056160278618336,-0.019727345556020737,-0.037361253052949905,-0.06566619127988815,-0.030257632955908775,0.005177877377718687,-0.01022698450833559
Malawi,,0.1882823407649994,0.19015415012836456,,0.16381630301475525,,0.08657154440879822,0.15708474814891815,0.06632441282272339,0.04891185089945793,0.04589163511991501,0.05368411913514137,0.012702158652245998,0.060291580855846405,-0.008976650424301624
Malaysia,,0.1911357045173645,0.07934661954641342,0.03426585718989372,-0.018730366602540016,0.022261636331677437,-0.026420095935463905,0.006895055994391441,0.25384989380836487,0.22901830077171326,0.21194197237491608,,,0.11690712720155716,0.11263856291770935
Maldives,,,,,,,,,,,,,,0.03808549791574478,
Mali,,-0.06949064880609512,,-0.00981874018907547,0.010693924501538277,-0.025655250996351242,-0.09854670614004135,-0.08602437376976013,-0.05103130638599396,-0.035152070224285126,-0.06517790257930756,-0.06752003729343414,-0.06715128570795059,-0.03176593407988548,-0.03574786335229874
Malta,,,,,0.4626269042491913,0.2857779860496521,0.2948344647884369,0.3512292802333832,0.40921473503112793,0.40326255559921265,0.3463338613510132,0.34474340081214905,0.2519645690917969,0.17821748554706573,0.0
Mauritania,,,-0.05272272601723671,0.00019125243125017732,0.05828867852687836,0.07259560376405716,0.06908003240823746,-0.0049992953427135944,-0.06378980726003647,-0.04019388183951378,0.07219043374061584,-0.15864737331867218,-0.1364530622959137,-0.09615369886159897,-0.08698436617851257
Mauritius,,,,,,,0.18706873059272766,,,0.17179886996746063,,0.1348830759525299,0.08212696760892868,-0.0777781531214714,-0.05772960186004639
Mexico,0.0,,-0.09579596668481827,-0.1287550926208496,-0.0769747793674469,-0.04950213432312012,-0.10054895281791687,-0.0940643846988678,-0.1659240573644638,-0.09548520296812057,-0.15296994149684906,-0.1543460339307785,-0.20280085504055023,-0.1802973598241806,-0.14221006631851196
Moldova,,-0.12837070226669312,-0.14971747994422913,-0.019863741472363472,-0.06284836679697037,-0.052615951746702194,-0.04602563753724098,-0.013877414166927338,-0.03318864107131958,-0.07766853272914886,-0.05376281589269638,-0.010727710090577602,-0.015127151273190975,-0.04527220129966736,-0.05200380086898804
Mongolia,,,0.054669350385665894,0.058739036321640015,,0.09023818373680115,0.14172594249248505,0.09723154455423355,0.12665624916553497,0.13662058115005493,0.1635320484638214,0.0801897794008255,0.10908080637454987,0.04449712485074997,0.13797689974308014
Montenegro,,,-0.12894438207149506,,-0.09666522592306137,-0.2016780972480774,-0.22140797972679138,-0.18775561451911926,-0.17129120230674744,0.10111796110868454,-0.1395067274570465,-0.08297299593687057,-0.07851102948188782,-0.04654214158654213,-0.09986018389463425
Morocco,,,,,,-0.171142116189003,-0.22696176171302795,-0.19556421041488647,-0.2193022072315216,,-0.23665456473827362,-0.24648314714431763,-0.22478629648685455,-0.24334725737571716,-0.25373467803001404
Mozambique,,0.042565807700157166,0.0754435658454895,0.007629618979990482,,,-0.022408831864595413,,,,0.09028279036283493,,-0.028385253623127937,0.05025224760174751,0.07462689280509949
Myanmar,,,,,,,,0.626983106136322,0.6712305545806885,0.6799208521842957,0.6693032383918762,0.6610274910926819,0.6312955021858215,0.4719386100769043,0.5401480197906494
Namibia,,,-0.10612628608942032,,,,,,,-0.18946720659732819,,,-0.19780124723911285,-0.17602045834064484,-0.18228857219219208
Nepal,,0.0,0.3235843777656555,0.2975357472896576,0.05052606388926506,0.09850886464118958,-0.002867110539227724,0.07704196125268936,0.15728366374969482,0.12732501327991486,0.2340003252029419,0.1749129742383957,0.14031502604484558,0.12908817827701569,0.1735769808292389
Netherlands,0.0,,0.3438398540019989,0.3646698296070099,,0.34886088967323303,0.3351691961288452,0.28763914108276367,0.30405473709106445,0.33082225918769836,0.2609386146068573,0.23813433945178986,0.24988004565238953,0.1609000563621521,0.2120043933391571
New Zealand,,0.31239643692970276,0.2795863449573517,0.2986416816711426,,0.2553503215312958,0.2853057086467743,0.28830596804618835,0.23798221349716187,0.348846971988678,0.33033323287963867,0.2665281593799591,0.2950485944747925,0.12205706536769867,0.15882951021194458
Nicaragua,,0.014206440187990665,0.14488467574119568,0.07998131960630417,0.07479789108037949,0.02274555340409279,-0.01515179593116045,0.02152848057448864,0.043504443019628525,0.10830515623092651,0.0814000591635704,0.04359184950590134,0.014283384196460247,0.013160613365471363,0.03432720527052879
Niger,,0.08881054818630219,-0.04345669969916344,-0.04364098981022835,0.004458783660084009,-0.009994682855904102,-0.04223572090268135,-0.05127768963575363,-0.06501782685518265,-0.03459571301937103,-0.020403433591127396,-0.003499869955703616,-0.017950840294361115,0.02240820601582527,0.03893989324569702
Nigeria,,0.07635565847158432,0.1278461217880249,0.11043404042720795,0.05883156880736351,0.05787182226777077,,0.05753637105226517,0.041716307401657104,,-0.04423777759075165,0.0342693105340004,0.11553893983364105,-0.018955085426568985,0.02359108440577984
North Cyprus,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Norway,,0.09624288231134415,,0.005475184880197048,,,,0.13487786054611206,,0.16868185997009277,0.24459245800971985,0.12046805024147034,0.22421963512897491,0.0818011686205864,0.09848644584417343
Oman,,,,,,,-0.0030951579101383686,,,,,,,,
Pakistan,0.0,,0.0798802524805069,0.09115425497293472,0.06787876784801483,0.29116469621658325,0.020456312224268913,0.1556427925825119,0.09028404206037521,0.13120035827159882,0.07607031613588333,0.08546051383018494,0.03574831783771515,0.059652406722307205,
Palestinian Territories,,0.0,-0.0795019119977951,-0.0692233294248581,-0.08469869941473007,-0.11668181419372559,-0.12659668922424316,-0.15290795266628265,-0.14968061447143555,-0.14610865712165833,-0.15236447751522064,-0.12850050628185272,-0.1620790958404541,0.0,0.0
Panama,,-0.03262300416827202,0.09746753424406052,0.07395625114440918,0.02869432233273983,0.005682561546564102,0.02306043729186058,0.012180868536233902,0.032241422683000565,0.016021108254790306,0.006878068670630455,-0.08866824954748154,-0.1556384414434433,-0.11679735034704208,-0.18649186193943024
Paraguay,,0.06358851492404938,0.12947100400924683,0.0540444478392601,0.02480049431324005,0.07365145534276962,0.18794244527816772,0.19693219661712646,0.04280952736735344,-0.00444486178457737,-0.01042909361422062,-0.07387041300535202,0.00015797922969795763,,0.022566625848412514
Peru,,-0.07842627912759781,-0.0848984643816948,-0.07448787987232208,-0.08655518293380737,-0.06795245409011841,-0.13092546164989471,-0.08704227954149246,-0.07382766902446747,-0.1440812349319458,-0.097757488489151,-0.141850546002388,-0.162168949842453,-0.18632011115550995,-0.13869184255599976
Philippines,,0.06098011136054993,-0.02413746528327465,0.0803254097700119,0.0014862874522805214,0.030563080683350563,0.07015061378479004,0.050319183617830276,0.018524805083870888,-0.017847053706645966,-0.05353877693414688,-0.0735122337937355,-0.14355963468551636,-0.11012009531259537,-0.08507266640663147
Poland,0.0,,-0.04874693602323532,,0.07168243080377579,7.595183706143871e-05,-0.06852297484874725,-0.02821565978229046,-0.13885974884033203,-0.06595496833324432,-0.09479621797800064,-0.09275630861520767,-0.12356027215719223,-0.25616079568862915,-0.23261012136936188
Portugal,,-0.17608001828193665,,-0.21490883827209473,,-0.10361799597740173,-0.17057234048843384,-0.09457137435674667,-0.11577256768941879,-0.1238199770450592,-0.16057243943214417,-0.22271625697612762,-0.17285124957561493,-0.25804513692855835,-0.23042632639408112
Qatar,,,,,0.21175692975521088,0.08046235144138336,-0.01156840194016695,0.13830061256885529,,,0.0,,,,
Romania,0.0,,-0.18539392948150635,,-0.19394443929195404,-0.08238040655851364,-0.13749279081821442,-0.10925624519586563,-0.12699957191944122,-0.09827610850334167,-0.13914795219898224,-0.1132458820939064,-0.15776456892490387,-0.21516285836696625,-0.21891552209854126
